cv-valid-test/sample-000181.mp3,my tax dollars pay for those public school proms,3,0,fourties,male,newzealand,
cv-valid-dev/sample-000244.mp3,the boy tried to read what was written in the sand,1,0,thirties,male,newzealand,
cv-valid-train/sample-000384.mp3,to realize one's destiny is a person's only real obligation,2,0,sixties,male,newzealand,
cv-valid-dev/sample-000445.mp3,and the odor of the animals became a bit more tolerable,1,0,fourties,male,newzealand,
cv-valid-test/sample-000487.mp3,until then he had considered the omens to be things of this world,2,0,thirties,female,newzealand,
cv-valid-test/sample-000538.mp3,they were looking only for gold his companion answered,1,0,thirties,male,newzealand,
cv-valid-train/sample-000555.mp3,and that he a boy could perform miracles,2,0,sixties,male,newzealand,
cv-valid-train/sample-000657.mp3,a large piece suddenly came off and fell with a loud and sharp noise,10,0,fourties,male,newzealand,
cv-valid-test/sample-000680.mp3,when you are in love things make even more sense he thought,2,1,thirties,male,newzealand,
cv-valid-test/sample-000684.mp3,i thought the unscrewing might be automatic,1,0,thirties,male,newzealand,
cv-valid-train/sample-000705.mp3,they looked for the fallen mass but found nothing,5,0,twenties,male,newzealand,
cv-valid-test/sample-000725.mp3,the boy fell to the sand nearly unconscious,1,0,sixties,male,newzealand,
cv-valid-dev/sample-000819.mp3,then suddenly they kneel and die,3,0,thirties,male,newzealand,
cv-valid-test/sample-000838.mp3,i forgot my hat,1,0,thirties,female,newzealand,
cv-valid-dev/sample-000846.mp3,and in that mood he was grateful to be in love,1,0,thirties,female,newzealand,
cv-valid-dev/sample-000857.mp3,one can imagine these two covered with sand running up the little street in the bright sunlight,2,0,sixties,male,newzealand,
cv-valid-dev/sample-000986.mp3,nobody knew who malcolm was,3,0,fourties,male,newzealand,
cv-valid-train/sample-001063.mp3,it sure looks good from here,1,0,twenties,male,newzealand,
cv-valid-dev/sample-001071.mp3,the boy stepped closer to the girl and when she smiled he did the same,2,0,sixties,male,newzealand,
cv-valid-dev/sample-001082.mp3,i'm an alchemist simply because i'm an alchemist he said as he prepared the meal,1,0,sixties,male,newzealand,
cv-valid-train/sample-001147.mp3,have you seen sheriff pink,2,0,thirties,male,newzealand,
cv-valid-test/sample-001201.mp3,it was not clear who had the right of way since the traffic lights were off,2,0,teens,male,newzealand,
cv-valid-dev/sample-001274.mp3,the hand with the whip pointed to the south,2,1,sixties,male,newzealand,
cv-valid-test/sample-001348.mp3,two days later the merchant spoke to the boy about the display,3,0,thirties,male,newzealand,
cv-valid-train/sample-001352.mp3,the strange horseman drew an enormous curved sword from a scabbard mounted on his saddle,1,0,sixties,male,newzealand,
cv-valid-train/sample-001391.mp3,with the wars between the tribes it's impossible to cross the desert,1,0,sixties,male,newzealand,
cv-valid-test/sample-001522.mp3,and so do i,1,0,sixties,male,newzealand,
cv-valid-train/sample-001523.mp3,it said that the darkest hour of the night came just before the dawn,1,0,fourties,male,newzealand,
cv-valid-train/sample-001594.mp3,that's not carson sphinx,1,0,twenties,male,newzealand,
cv-valid-train/sample-001696.mp3,at his side was the young arab the boy had spoken with earlier,1,0,fourties,male,newzealand,
cv-valid-test/sample-001707.mp3,the time must have been somewhere around six o'clock,1,0,sixties,male,newzealand,
cv-valid-dev/sample-001790.mp3,and the solid part was called the philosopher's stone,1,0,teens,male,newzealand,
cv-valid-train/sample-002050.mp3,didn't you hear him,1,0,teens,male,newzealand,
cv-valid-train/sample-002306.mp3,i pointed out mars a bright dot of light,1,0,fifties,female,newzealand,
cv-valid-dev/sample-002422.mp3,i was impatient to see it opened,1,0,fifties,male,newzealand,
cv-valid-dev/sample-002434.mp3,jupiter has a great red spot,2,0,teens,male,newzealand,
cv-valid-test/sample-002487.mp3,the turf and gravel around it seemed charred as if by a sudden explosion,1,0,fifties,male,newzealand,
cv-valid-dev/sample-002566.mp3,in his hand he grasped a snake by the tail,2,0,thirties,female,newzealand,
cv-valid-test/sample-002660.mp3,the women took turns building a tall stable pile of rocks,1,0,fourties,male,newzealand,
cv-valid-dev/sample-002789.mp3,he approached the mass and was surprised at the size and the shape,3,1,thirties,male,newzealand,
cv-valid-dev/sample-002846.mp3,because of the omens the alchemist answered,3,0,thirties,male,newzealand,
cv-valid-test/sample-002964.mp3,it was a tent like many at the oasis,3,0,thirties,male,newzealand,
