cv-valid-train/sample-000167.mp3,the boy waited and then interrupted the old man just as he himself had been interrupted,2,1,twenties,male,indian,
cv-valid-train/sample-000345.mp3,that was his work,5,0,twenties,male,indian,
cv-valid-train/sample-000563.mp3,that's an inherent disadvantage,1,0,fifties,female,indian,
cv-valid-train/sample-000777.mp3,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him,3,0,teens,male,indian,
cv-valid-train/sample-000901.mp3,the men fell into an animated discussion,1,0,twenties,male,indian,
cv-valid-train/sample-001083.mp3,the boy wanted to take her hand,1,0,twenties,male,indian,
cv-valid-train/sample-001307.mp3,and there were dunes rocks and plants that insisted on living where survival seemed impossible,6,3,twenties,male,indian,
cv-valid-train/sample-001396.mp3,the next day he gave his son a pouch that held three ancient spanish gold coins,1,0,sixties,male,indian,
cv-valid-train/sample-001440.mp3,i got it back,3,0,twenties,male,indian,
cv-valid-train/sample-001515.mp3,somehow the purple colour faded to gray,1,0,twenties,male,indian,
cv-valid-train/sample-001749.mp3,it was better than the scent of the hookahs,4,0,twenties,male,indian,
cv-valid-train/sample-001988.mp3,he asked for him,2,0,thirties,male,indian,
cv-valid-train/sample-002263.mp3,you got to help us,2,0,fifties,female,indian,
cv-valid-train/sample-002355.mp3,they locked themselves in their laboratories and tried to evolve as gold had,2,0,twenties,male,indian,
cv-valid-train/sample-002563.mp3,they must be used to their new shepherd and have probably already forgotten me,2,1,twenties,male,indian,
cv-valid-train/sample-002719.mp3,i'm going to go back to doing just what i did before the boy thought,3,0,twenties,male,indian,
cv-valid-train/sample-002756.mp3,i've got the party here,1,0,fifties,female,indian,
cv-valid-train/sample-002861.mp3,but you know that i'm not going to go to mecca,2,1,thirties,male,indian,
cv-valid-train/sample-003120.mp3,you can't go any farther one of them said,3,0,twenties,male,indian,
cv-valid-train/sample-003239.mp3,then i don't get paid,2,0,teens,male,indian,
cv-valid-train/sample-003479.mp3,i'm gonna build air fields,1,0,fifties,female,indian,
cv-valid-train/sample-003685.mp3,why was it that he wanted the boy to serve as his instrument,2,0,twenties,male,indian,
cv-valid-train/sample-003750.mp3,but horses tire bit by bit,2,0,fourties,male,indian,
cv-valid-train/sample-003936.mp3,we want to see you,1,0,twenties,male,indian,
cv-valid-train/sample-004033.mp3,this isn't for me to decide,1,0,twenties,male,indian,
cv-valid-train/sample-004182.mp3,he quickly pulled his hands away,3,2,twenties,male,indian,
cv-valid-train/sample-004436.mp3,the boy was trying to understand the truth of what the old man had said,1,0,thirties,male,indian,
cv-valid-train/sample-004797.mp3,after all who doesnt want to overcome new challenges and achieve great heights,1,0,twenties,male,indian,
cv-valid-train/sample-005131.mp3,she accused an exconvict of stalking and sexual assault,2,0,fifties,female,indian,
cv-valid-train/sample-005167.mp3,they're going to believe that one,1,0,fifties,female,indian,
cv-valid-train/sample-005188.mp3,the snake fought frantically making hissing sounds that shattered the silence of the desert,5,0,twenties,male,indian,
cv-valid-train/sample-005345.mp3,i know why i want to get back to my flock he thought,3,0,twenties,male,indian,
cv-valid-train/sample-005529.mp3,the boy went to the well every day to meet with fatima,3,0,twenties,male,indian,
cv-valid-train/sample-006021.mp3,when my only child was  she said something that really pissed me off,1,0,thirties,female,indian,
cv-valid-train/sample-006130.mp3,the thought was so dreadful to him that he forgot about the heat and went forward,1,0,twenties,female,indian,
cv-valid-train/sample-006174.mp3,the first rule of don't fight club is let's talk about it,1,0,twenties,male,indian,
cv-valid-train/sample-006397.mp3,the airplane rose gracefully into the sky,1,0,twenties,male,indian,
cv-valid-train/sample-006605.mp3,bill decided that management should know about this incident,1,0,thirties,female,indian,
